CosechaID,FechaID,FechaCosecha,FundoID,ParcelaID,CuadrillaID,ProductorID,LoteCampoID,Campania,KgCosechados,KgRechazadosCampo,HorasHombre,CostoCosechaSoles
6188,20241102,2024-11-02,FND0008,PAR00023,CUAD013,PROD007,LC-2024-006188,2024,18891.62,704.34,188.98,15962.34
6197,20240918,2024-09-18,FND0008,PAR00024,CUAD014,PROD007,LC-2024-006197,2024,16327.84,1204.4,224.35,11567.02
6202,20240610,2024-06-10,FND0008,PAR00025,CUAD005,PROD007,LC-2024-006202,2024,5958.65,189.46,66.55,4217.07
6215,20241120,2024-11-20,FND0008,PAR00025,CUAD001,PROD007,LC-2024-006215,2024,21301.16,1882.42,243.3,15625.31
6226,20240713,2024-07-13,FND0009,PAR00027,CUAD002,PROD007,LC-2024-006226,2024,1556.53,45.66,29.18,1410.24
6235,20241114,2024-11-14,FND0009,PAR00027,CUAD008,PROD007,LC-2024-006235,2024,7342.36,535.43,94.42,5941.76
6249,20240926,2024-09-26,FND0009,PAR00028,CUAD008,PROD007,LC-2024-006249,2024,8664.49,545.41,122.26,6826.63
6256,20240524,2024-05-24,FND0009,PAR00029,CUAD011,PROD007,LC-2024-006256,2024,1292.06,66.6,11.67,919.12
6282,20240907,2024-09-07,FND0009,PAR00030,CUAD006,PROD007,LC-2024-006282,2024,3796.67,165.87,31.71,3315.41
6299,20240828,2024-08-28,FND0009,PAR00031,CUAD018,PROD007,LC-2024-006299,2024,13322.14,464.1,146.42,11568.96
6336,20240819,2024-08-19,FND0010,PAR00034,CUAD018,PROD008,LC-2024-006336,2024,7811.52,390.14,79.45,7856.17
6340,20240117,2024-01-17,FND0010,PAR00035,CUAD008,PROD008,LC-2024-006340,2024,12419.62,732.88,110.14,12045.76
6342,20240605,2024-06-05,FND0010,PAR00035,CUAD012,PROD008,LC-2024-006342,2024,21878.25,1617.57,221.02,17035.52
6348,20240828,2024-08-28,FND0010,PAR00035,CUAD006,PROD008,LC-2024-006348,2024,6825.94,338.84,100.4,4768.23
6373,20240812,2024-08-12,FND0011,PAR00038,CUAD012,PROD008,LC-2024-006373,2024,8431.57,352.68,74.89,6118.52
6384,20240716,2024-07-16,FND0011,PAR00039,CUAD013,PROD008,LC-2024-006384,2024,6644.18,363.9,93.95,6002.95
6399,20240614,2024-06-14,FND0012,PAR00040,CUAD007,PROD009,LC-2024-006399,2024,2449.82,194.2,25.73,1876.83
6400,20240703,2024-07-03,FND0012,PAR00040,CUAD002,PROD009,LC-2024-006400,2024,3621.87,269.46,48.19,2948.98
6408,20240925,2024-09-25,FND0012,PAR00040,CUAD002,PROD009,LC-2024-006408,2024,6862.65,722.83,76.25,6778.54
6416,20240531,2024-05-31,FND0012,PAR00041,CUAD003,PROD009,LC-2024-006416,2024,11381.5,934.74,106.13,7201.79
6418,20240702,2024-07-02,FND0012,PAR00041,CUAD017,PROD009,LC-2024-006418,2024,5239.49,390.96,47.12,3607.85
6428,20240617,2024-06-17,FND0013,PAR00042,CUAD012,PROD010,LC-2024-006428,2024,6250.18,526.92,60.72,5393.19
6436,20240930,2024-09-30,FND0013,PAR00042,CUAD012,PROD010,LC-2024-006436,2024,3009.77,122.75,36.65,2426.59
6443,20240622,2024-06-22,FND0013,PAR00043,CUAD009,PROD010,LC-2024-006443,2024,4364.35,250.16,56.4,4031.82
6453,20241209,2024-12-09,FND0013,PAR00043,CUAD007,PROD010,LC-2024-006453,2024,8829.2,603.17,75.29,6861.9
6459,20240629,2024-06-29,FND0013,PAR00044,CUAD017,PROD010,LC-2024-006459,2024,2623.29,105.6,25.0,2712.28
6467,20240902,2024-09-02,FND0013,PAR00044,CUAD012,PROD010,LC-2024-006467,2024,8661.39,512.92,79.91,8025.14
6474,20240110,2024-01-10,FND0014,PAR00045,CUAD007,PROD011,LC-2024-006474,2024,2180.24,156.14,26.76,1863.71
6479,20240731,2024-07-31,FND0014,PAR00045,CUAD004,PROD011,LC-2024-006479,2024,1664.91,63.85,17.37,1208.02
6483,20240904,2024-09-04,FND0014,PAR00045,CUAD004,PROD011,LC-2024-006483,2024,10814.75,1089.48,110.16,9040.23
6486,20241003,2024-10-03,FND0014,PAR00045,CUAD012,PROD011,LC-2024-006486,2024,2121.79,126.99,25.88,1808.59
6492,20240531,2024-05-31,FND0014,PAR00046,CUAD018,PROD011,LC-2024-006492,2024,2822.74,164.22,36.31,2533.42
6493,20240619,2024-06-19,FND0014,PAR00046,CUAD010,PROD011,LC-2024-006493,2024,1346.8,114.28,13.32,1159.8
6496,20240708,2024-07-08,FND0014,PAR00046,CUAD013,PROD011,LC-2024-006496,2024,10641.48,732.89,115.94,10819.69
6505,20240907,2024-09-07,FND0014,PAR00046,CUAD007,PROD011,LC-2024-006505,2024,17702.3,691.16,170.4,15376.04
6506,20240911,2024-09-11,FND0014,PAR00046,CUAD002,PROD011,LC-2024-006506,2024,6380.26,398.55,67.52,5297.8
6533,20240528,2024-05-28,FND0015,PAR00050,CUAD018,PROD011,LC-2024-006533,2024,10359.58,356.75,129.89,7871.04
6537,20240708,2024-07-08,FND0015,PAR00050,CUAD012,PROD011,LC-2024-006537,2024,2727.8,186.11,24.25,2205.42
6551,20240525,2024-05-25,FND0015,PAR00051,CUAD011,PROD011,LC-2024-006551,2024,1396.57,62.9,15.92,1055.12
6553,20240621,2024-06-21,FND0015,PAR00051,CUAD016,PROD011,LC-2024-006553,2024,5595.53,317.8,96.84,4162.99
6557,20240724,2024-07-24,FND0015,PAR00051,CUAD004,PROD011,LC-2024-006557,2024,2604.32,161.84,33.43,2198.64
6561,20240815,2024-08-15,FND0015,PAR00051,CUAD004,PROD011,LC-2024-006561,2024,8583.2,426.31,160.47,5870.5
6562,20240823,2024-08-23,FND0015,PAR00051,CUAD017,PROD011,LC-2024-006562,2024,1767.94,109.92,27.6,1341.83
6570,20241109,2024-11-09,FND0015,PAR00051,CUAD014,PROD011,LC-2024-006570,2024,2588.19,135.84,23.35,2472.1
6572,20241202,2024-12-02,FND0015,PAR00051,CUAD015,PROD011,LC-2024-006572,2024,3856.67,272.94,53.46,2996.13
6596,20241120,2024-11-20,FND0016,PAR00053,CUAD011,PROD012,LC-2024-006596,2024,45956.4,2333.07,481.01,41922.88
6605,20240820,2024-08-20,FND0016,PAR00054,CUAD005,PROD012,LC-2024-006605,2024,5227.55,379.21,121.97,3982.93
6621,20240708,2024-07-08,FND0017,PAR00055,CUAD003,PROD013,LC-2024-006621,2024,36508.78,2191.54,912.72,34275.47
6638,20240614,2024-06-14,FND0017,PAR00056,CUAD014,PROD013,LC-2024-006638,2024,4665.43,424.77,59.76,3187.37
6648,20240907,2024-09-07,FND0017,PAR00056,CUAD009,PROD013,LC-2024-006648,2024,3086.12,188.32,39.76,2480.58
6659,20240620,2024-06-20,FND0017,PAR00057,CUAD004,PROD013,LC-2024-006659,2024,4592.07,264.27,45.49,3427.4
6665,20240805,2024-08-05,FND0017,PAR00057,CUAD015,PROD013,LC-2024-006665,2024,1146.88,27.39,10.97,1027.25
6671,20241107,2024-11-07,FND0017,PAR00057,CUAD007,PROD013,LC-2024-006671,2024,13423.56,517.03,178.47,10017.26
6691,20241014,2024-10-14,FND0017,PAR00059,CUAD002,PROD013,LC-2024-006691,2024,13756.95,725.87,232.77,9524.56
6693,20241231,2024-12-31,FND0017,PAR00059,CUAD005,PROD013,LC-2024-006693,2024,15523.6,846.86,159.66,11777.86
6694,20240510,2024-05-10,FND0018,PAR00060,CUAD011,PROD013,LC-2024-006694,2024,5564.29,553.45,82.28,3967.49
6700,20241115,2024-11-15,FND0018,PAR00060,CUAD015,PROD013,LC-2024-006700,2024,3915.37,171.09,57.76,3364.98
6713,20240705,2024-07-05,FND0018,PAR00062,CUAD018,PROD013,LC-2024-006713,2024,6229.41,292.46,61.17,5665.31
6718,20240911,2024-09-11,FND0018,PAR00062,CUAD004,PROD013,LC-2024-006718,2024,173.81,15.04,1.81,144.34
6724,20240612,2024-06-12,FND0018,PAR00063,CUAD009,PROD013,LC-2024-006724,2024,9150.4,501.02,101.57,9477.24
6728,20241025,2024-10-25,FND0018,PAR00063,CUAD008,PROD013,LC-2024-006728,2024,13762.5,734.5,181.25,10498.89
6729,20240610,2024-06-10,FND0018,PAR00064,CUAD011,PROD013,LC-2024-006729,2024,3787.4,245.16,59.17,3328.73
6736,20240613,2024-06-13,FND0019,PAR00065,CUAD012,PROD014,LC-2024-006736,2024,9497.02,620.39,152.56,8629.48
6743,20240902,2024-09-02,FND0019,PAR00065,CUAD005,PROD014,LC-2024-006743,2024,6325.6,397.62,84.07,4663.62
6746,20241005,2024-10-05,FND0019,PAR00065,CUAD002,PROD014,LC-2024-006746,2024,7944.09,644.99,102.6,5558.49
6748,20241123,2024-11-23,FND0019,PAR00065,CUAD018,PROD014,LC-2024-006748,2024,6601.76,418.02,68.27,5445.63
6753,20240909,2024-09-09,FND0020,PAR00066,CUAD014,PROD015,LC-2024-006753,2024,4742.22,347.12,51.27,4302.67
6754,20241030,2024-10-30,FND0020,PAR00066,CUAD011,PROD015,LC-2024-006754,2024,10858.62,609.67,107.27,7048.14
6776,20241115,2024-11-15,FND0020,PAR00067,CUAD005,PROD015,LC-2024-006776,2024,5199.43,242.72,100.96,5294.21
6785,20240719,2024-07-19,FND0020,PAR00068,CUAD017,PROD015,LC-2024-006785,2024,4004.94,228.16,63.08,2862.27
6787,20240823,2024-08-23,FND0020,PAR00068,CUAD006,PROD015,LC-2024-006787,2024,6376.24,353.66,74.25,3874.23
6805,20240925,2024-09-25,FND0021,PAR00069,CUAD002,PROD016,LC-2024-006805,2024,728.42,34.31,8.31,666.06
6809,20240516,2024-05-16,FND0021,PAR00070,CUAD012,PROD016,LC-2024-006809,2024,7319.61,256.34,111.11,5990.15
6818,20240627,2024-06-27,FND0022,PAR00071,CUAD011,PROD017,LC-2024-006818,2024,4084.76,278.51,81.21,2421.38
6819,20240703,2024-07-03,FND0022,PAR00071,CUAD013,PROD017,LC-2024-006819,2024,9407.5,215.03,155.36,7143.86
6825,20240923,2024-09-23,FND0022,PAR00071,CUAD018,PROD017,LC-2024-006825,2024,5105.95,159.95,47.15,3663.0
6826,20240925,2024-09-25,FND0022,PAR00071,CUAD002,PROD017,LC-2024-006826,2024,7804.76,617.02,87.71,7697.42
6827,20241014,2024-10-14,FND0022,PAR00071,CUAD004,PROD017,LC-2024-006827,2024,1305.9,53.69,18.33,1254.56
6828,20241017,2024-10-17,FND0022,PAR00071,CUAD016,PROD017,LC-2024-006828,2024,15802.92,529.14,199.49,11759.64
6832,20240507,2024-05-07,FND0022,PAR00072,CUAD001,PROD017,LC-2024-006832,2024,11009.81,581.0,129.28,10574.39
6836,20240628,2024-06-28,FND0022,PAR00072,CUAD018,PROD017,LC-2024-006836,2024,1131.49,52.9,12.18,1043.46
6845,20240923,2024-09-23,FND0022,PAR00072,CUAD008,PROD017,LC-2024-006845,2024,5977.44,413.96,89.45,5861.73
6871,20241012,2024-10-12,FND0022,PAR00073,CUAD009,PROD017,LC-2024-006871,2024,15066.86,1173.05,135.63,13138.15
6875,20241127,2024-11-27,FND0022,PAR00073,CUAD005,PROD017,LC-2024-006875,2024,656.8,57.52,7.4,488.84
6885,20240823,2024-08-23,FND0022,PAR00074,CUAD018,PROD017,LC-2024-006885,2024,12016.77,978.35,121.17,13402.65
6887,20240927,2024-09-27,FND0022,PAR00074,CUAD017,PROD017,LC-2024-006887,2024,12842.39,628.6,124.5,10223.56
6889,20241031,2024-10-31,FND0022,PAR00074,CUAD008,PROD017,LC-2024-006889,2024,14304.5,1121.33,172.28,13688.88
6926,20240925,2024-09-25,FND0023,PAR00078,CUAD011,PROD017,LC-2024-006926,2024,6598.24,279.5,93.31,6635.44
6943,20240806,2024-08-06,FND0023,PAR00080,CUAD015,PROD017,LC-2024-006943,2024,3454.42,177.33,41.71,2756.22
6948,20241011,2024-10-11,FND0023,PAR00080,CUAD010,PROD017,LC-2024-006948,2024,10128.62,522.32,253.22,8569.27
6962,20240108,2024-01-08,FND0024,PAR00082,CUAD001,PROD018,LC-2024-006962,2024,21124.83,528.44,200.78,20023.1
6992,20240702,2024-07-02,FND0024,PAR00083,CUAD002,PROD018,LC-2024-006992,2024,13624.59,1162.26,154.84,12983.4
6998,20240823,2024-08-23,FND0024,PAR00083,CUAD008,PROD018,LC-2024-006998,2024,13690.16,749.72,123.71,10931.87
7018,20240717,2024-07-17,FND0024,PAR00085,CUAD009,PROD018,LC-2024-007018,2024,1238.34,54.43,18.12,1134.52
7035,20240802,2024-08-02,FND0024,PAR00086,CUAD007,PROD018,LC-2024-007035,2024,2303.25,154.64,26.12,2147.63
7040,20240917,2024-09-17,FND0024,PAR00086,CUAD016,PROD018,LC-2024-007040,2024,5835.06,299.73,77.63,5232.47
7047,20240514,2024-05-14,FND0024,PAR00087,CUAD017,PROD018,LC-2024-007047,2024,18026.02,1528.77,173.83,17349.75
7051,20240903,2024-09-03,FND0024,PAR00087,CUAD014,PROD018,LC-2024-007051,2024,21139.89,1112.58,194.5,17735.75
7066,20240608,2024-06-08,FND0025,PAR00089,CUAD013,PROD018,LC-2024-007066,2024,6255.88,155.52,82.27,4916.83
7077,20241030,2024-10-30,FND0025,PAR00089,CUAD010,PROD018,LC-2024-007077,2024,1352.46,106.1,15.92,954.87
7106,20240618,2024-06-18,FND0025,PAR00091,CUAD004,PROD018,LC-2024-007106,2024,13079.18,711.14,119.9,12759.45
7108,20240724,2024-07-24,FND0025,PAR00091,CUAD018,PROD018,LC-2024-007108,2024,8309.94,533.18,207.75,6248.03
7121,20240802,2024-08-02,FND0025,PAR00092,CUAD011,PROD018,LC-2024-007121,2024,6620.23,682.1,59.09,5847.38
7140,20241024,2024-10-24,FND0025,PAR00093,CUAD002,PROD018,LC-2024-007140,2024,5846.72,190.14,74.82,4889.62
7147,20241024,2024-10-24,FND0025,PAR00094,CUAD018,PROD018,LC-2024-007147,2024,7899.63,485.82,88.18,8800.84
7173,20240501,2024-05-01,FND0026,PAR00097,CUAD015,PROD018,LC-2024-007173,2024,5814.15,343.04,58.26,4877.84
7177,20240708,2024-07-08,FND0026,PAR00097,CUAD005,PROD018,LC-2024-007177,2024,4525.1,200.84,49.08,4269.65
7206,20240823,2024-08-23,FND0026,PAR00099,CUAD008,PROD018,LC-2024-007206,2024,11950.72,1072.84,129.79,10751.53
7226,20240824,2024-08-24,FND0027,PAR00100,CUAD016,PROD019,LC-2024-007226,2024,2821.56,174.16,30.69,2113.52
7250,20240821,2024-08-21,FND0028,PAR00101,CUAD001,PROD020,LC-2024-007250,2024,702.28,49.66,8.36,635.33
7252,20240905,2024-09-05,FND0028,PAR00101,CUAD006,PROD020,LC-2024-007252,2024,11032.81,689.63,106.15,7921.57
7266,20240710,2024-07-10,FND0028,PAR00102,CUAD001,PROD020,LC-2024-007266,2024,7429.98,350.3,87.9,7193.8
7304,20240717,2024-07-17,FND0029,PAR00106,CUAD013,PROD021,LC-2024-007304,2024,16274.15,696.33,222.39,18333.69
7306,20240802,2024-08-02,FND0029,PAR00106,CUAD016,PROD021,LC-2024-007306,2024,22290.94,1154.11,291.32,21694.03
7329,20241007,2024-10-07,FND0029,PAR00107,CUAD001,PROD021,LC-2024-007329,2024,11596.44,919.37,148.24,9815.03
7349,20240620,2024-06-20,FND0029,PAR00109,CUAD007,PROD021,LC-2024-007349,2024,12064.78,571.09,125.57,12225.82
7380,20241113,2024-11-13,FND0030,PAR00110,CUAD004,PROD021,LC-2024-007380,2024,3527.31,205.65,39.13,3846.33
7387,20240724,2024-07-24,FND0030,PAR00111,CUAD010,PROD021,LC-2024-007387,2024,4448.3,278.75,48.61,3559.18
7406,20240831,2024-08-31,FND0030,PAR00113,CUAD010,PROD021,LC-2024-007406,2024,7068.08,577.71,101.78,6053.19
7408,20241021,2024-10-21,FND0030,PAR00113,CUAD004,PROD021,LC-2024-007408,2024,9293.78,659.81,159.06,8380.41
7417,20241023,2024-10-23,FND0030,PAR00114,CUAD017,PROD021,LC-2024-007417,2024,5357.86,406.29,61.07,3942.66
7434,20240926,2024-09-26,FND0030,PAR00115,CUAD015,PROD021,LC-2024-007434,2024,16269.35,839.75,358.88,13597.84
7437,20241118,2024-11-18,FND0030,PAR00115,CUAD017,PROD021,LC-2024-007437,2024,1391.54,41.71,15.63,1032.94
7439,20240624,2024-06-24,FND0030,PAR00116,CUAD007,PROD021,LC-2024-007439,2024,25114.23,1977.41,327.91,18786.81
7440,20240705,2024-07-05,FND0030,PAR00116,CUAD012,PROD021,LC-2024-007440,2024,2655.6,211.06,34.25,2112.4
7457,20240820,2024-08-20,FND0031,PAR00118,CUAD004,PROD022,LC-2024-007457,2024,38096.43,2033.26,511.09,29173.19
7472,20240914,2024-09-14,FND0031,PAR00119,CUAD006,PROD022,LC-2024-007472,2024,3649.07,161.86,37.04,2866.16
7498,20240807,2024-08-07,FND0032,PAR00121,CUAD007,PROD022,LC-2024-007498,2024,5117.48,436.06,69.8,4254.19
7501,20240902,2024-09-02,FND0032,PAR00121,CUAD015,PROD022,LC-2024-007501,2024,9511.76,524.25,116.28,9453.55
7516,20240626,2024-06-26,FND0032,PAR00122,CUAD012,PROD022,LC-2024-007516,2024,7099.23,342.12,64.35,5500.26
7517,20240723,2024-07-23,FND0032,PAR00122,CUAD006,PROD022,LC-2024-007517,2024,2286.94,211.03,28.76,1920.68
7531,20241112,2024-11-12,FND0032,PAR00122,CUAD013,PROD022,LC-2024-007531,2024,4192.43,190.78,35.14,4588.85
7533,20240507,2024-05-07,FND0032,PAR00123,CUAD005,PROD022,LC-2024-007533,2024,16304.38,1620.39,276.49,13790.85
7557,20241119,2024-11-19,FND0032,PAR00124,CUAD014,PROD022,LC-2024-007557,2024,13058.47,1010.64,175.67,9847.23
7572,20240928,2024-09-28,FND0033,PAR00125,CUAD005,PROD023,LC-2024-007572,2024,13860.31,907.47,116.44,12608.71
7579,20240715,2024-07-15,FND0033,PAR00126,CUAD015,PROD023,LC-2024-007579,2024,9825.83,631.75,99.3,7493.81
7583,20240905,2024-09-05,FND0033,PAR00126,CUAD014,PROD023,LC-2024-007583,2024,9080.55,313.07,121.58,8024.99
7590,20240619,2024-06-19,FND0033,PAR00127,CUAD001,PROD023,LC-2024-007590,2024,3679.71,140.22,91.99,2301.93
7592,20240629,2024-06-29,FND0033,PAR00127,CUAD003,PROD023,LC-2024-007592,2024,4658.74,213.71,63.54,4500.65
7600,20240821,2024-08-21,FND0033,PAR00127,CUAD002,PROD023,LC-2024-007600,2024,10892.75,375.46,148.56,9663.37
7604,20240925,2024-09-25,FND0033,PAR00127,CUAD012,PROD023,LC-2024-007604,2024,9273.82,401.9,141.96,9106.21
7625,20241005,2024-10-05,FND0034,PAR00130,CUAD007,PROD024,LC-2024-007625,2024,3411.45,255.52,56.58,2768.25
7631,20240708,2024-07-08,FND0034,PAR00131,CUAD003,PROD024,LC-2024-007631,2024,15594.19,731.36,185.4,14594.75
7640,20241026,2024-10-26,FND0034,PAR00131,CUAD002,PROD024,LC-2024-007640,2024,11999.06,606.95,186.17,11264.13
7654,20240802,2024-08-02,FND0035,PAR00133,CUAD015,PROD024,LC-2024-007654,2024,3435.69,72.32,43.83,2934.77
7667,20240813,2024-08-13,FND0035,PAR00134,CUAD002,PROD024,LC-2024-007667,2024,8076.59,277.16,125.4,4754.44
7678,20240123,2024-01-23,FND0035,PAR00136,CUAD006,PROD024,LC-2024-007678,2024,5693.52,289.8,55.29,4624.23
7681,20240620,2024-06-20,FND0035,PAR00136,CUAD013,PROD024,LC-2024-007681,2024,5256.13,246.71,60.85,3911.86
7690,20240828,2024-08-28,FND0035,PAR00136,CUAD010,PROD024,LC-2024-007690,2024,1052.75,65.83,11.76,955.84
7692,20240904,2024-09-04,FND0035,PAR00136,CUAD003,PROD024,LC-2024-007692,2024,15428.29,1477.0,196.12,13560.95
7714,20240611,2024-06-11,FND0036,PAR00138,CUAD014,PROD025,LC-2024-007714,2024,22018.02,1194.99,308.94,18855.38
7730,20240622,2024-06-22,FND0036,PAR00139,CUAD007,PROD025,LC-2024-007730,2024,7092.75,255.24,93.71,5927.72
7742,20240622,2024-06-22,FND0037,PAR00140,CUAD002,PROD026,LC-2024-007742,2024,15240.11,858.93,192.09,12767.24
7748,20240808,2024-08-08,FND0037,PAR00140,CUAD005,PROD026,LC-2024-007748,2024,2189.34,93.99,23.47,1905.69
7750,20240913,2024-09-13,FND0037,PAR00140,CUAD002,PROD026,LC-2024-007750,2024,9932.72,421.41,139.79,8259.27
7757,20240613,2024-06-13,FND0038,PAR00141,CUAD014,PROD027,LC-2024-007757,2024,28269.38,2670.77,291.98,22445.03
7769,20240620,2024-06-20,FND0038,PAR00142,CUAD018,PROD027,LC-2024-007769,2024,781.78,37.92,8.57,629.33
7774,20240816,2024-08-16,FND0038,PAR00142,CUAD002,PROD027,LC-2024-007774,2024,2211.98,128.29,28.95,2098.54
7786,20240826,2024-08-26,FND0038,PAR00143,CUAD003,PROD027,LC-2024-007786,2024,13069.07,813.42,130.43,12484.18
7788,20241011,2024-10-11,FND0038,PAR00143,CUAD017,PROD027,LC-2024-007788,2024,3974.22,140.38,50.0,3484.25
7799,20240806,2024-08-06,FND0038,PAR00144,CUAD001,PROD027,LC-2024-007799,2024,13257.84,201.34,186.99,8902.58
7809,20241028,2024-10-28,FND0038,PAR00144,CUAD001,PROD027,LC-2024-007809,2024,8342.28,317.39,97.02,6873.95
7817,20241019,2024-10-19,FND0039,PAR00145,CUAD001,PROD027,LC-2024-007817,2024,152.34,10.79,1.72,152.42
7820,20240527,2024-05-27,FND0039,PAR00146,CUAD015,PROD027,LC-2024-007820,2024,1321.73,53.18,16.1,1056.47
7832,20240925,2024-09-25,FND0039,PAR00146,CUAD003,PROD027,LC-2024-007832,2024,689.33,48.71,10.22,524.58
7835,20241109,2024-11-09,FND0039,PAR00146,CUAD012,PROD027,LC-2024-007835,2024,7513.47,722.97,107.65,6184.06
7837,20240102,2024-01-02,FND0039,PAR00147,CUAD006,PROD027,LC-2024-007837,2024,2610.51,171.64,27.39,2516.09
7853,20241125,2024-11-25,FND0039,PAR00147,CUAD004,PROD027,LC-2024-007853,2024,5236.05,445.65,47.67,5254.45
7875,20241101,2024-11-01,FND0040,PAR00150,CUAD007,PROD028,LC-2024-007875,2024,15768.41,954.1,123.7,12004.26
7886,20240921,2024-09-21,FND0040,PAR00151,CUAD013,PROD028,LC-2024-007886,2024,2081.91,115.74,27.87,1334.11
7913,20240527,2024-05-27,FND0040,PAR00155,CUAD014,PROD028,LC-2024-007913,2024,12378.08,515.07,131.74,13623.02
7921,20240905,2024-09-05,FND0040,PAR00155,CUAD002,PROD028,LC-2024-007921,2024,2748.41,190.6,48.28,2260.74
7925,20240106,2024-01-06,FND0040,PAR00156,CUAD015,PROD028,LC-2024-007925,2024,8934.78,356.72,153.92,4624.25
7932,20240828,2024-08-28,FND0040,PAR00156,CUAD002,PROD028,LC-2024-007932,2024,3488.49,291.25,31.87,2675.12
7953,20240817,2024-08-17,FND0041,PAR00158,CUAD006,PROD028,LC-2024-007953,2024,16043.08,613.36,205.89,13788.46
7970,20240826,2024-08-26,FND0041,PAR00159,CUAD018,PROD028,LC-2024-007970,2024,4495.84,318.16,46.28,4124.42
7975,20241004,2024-10-04,FND0041,PAR00159,CUAD017,PROD028,LC-2024-007975,2024,6226.13,217.76,74.21,5881.49
7999,20240612,2024-06-12,FND0041,PAR00162,CUAD008,PROD028,LC-2024-007999,2024,1174.99,48.61,10.46,1157.62
8035,20241029,2024-10-29,FND0041,PAR00164,CUAD004,PROD028,LC-2024-008035,2024,2180.37,172.4,24.85,1858.57
8046,20240605,2024-06-05,FND0042,PAR00165,CUAD007,PROD028,LC-2024-008046,2024,3317.92,40.4,31.41,2804.46
8050,20240817,2024-08-17,FND0042,PAR00165,CUAD011,PROD028,LC-2024-008050,2024,9225.06,464.68,113.25,8661.5
8058,20241016,2024-10-16,FND0042,PAR00165,CUAD004,PROD028,LC-2024-008058,2024,7014.32,620.81,68.48,5451.86
8077,20240624,2024-06-24,FND0042,PAR00167,CUAD008,PROD028,LC-2024-008077,2024,14284.0,539.67,178.73,12954.57
8085,20240926,2024-09-26,FND0042,PAR00167,CUAD009,PROD028,LC-2024-008085,2024,5662.38,386.49,59.18,5462.29
8095,20240817,2024-08-17,FND0042,PAR00168,CUAD017,PROD028,LC-2024-008095,2024,9743.21,615.84,160.51,8774.85
8107,20240710,2024-07-10,FND0042,PAR00169,CUAD004,PROD028,LC-2024-008107,2024,4016.27,200.33,78.87,3901.06
8109,20240812,2024-08-12,FND0042,PAR00169,CUAD016,PROD028,LC-2024-008109,2024,33377.02,2023.04,408.72,28587.75
8110,20240812,2024-08-12,FND0042,PAR00169,CUAD002,PROD028,LC-2024-008110,2024,10317.02,646.05,126.9,10244.73
8150,20240720,2024-07-20,FND0042,PAR00172,CUAD009,PROD028,LC-2024-008150,2024,6478.33,172.3,55.31,5535.97
8154,20240902,2024-09-02,FND0042,PAR00172,CUAD007,PROD028,LC-2024-008154,2024,5064.84,405.13,57.5,3571.51
8157,20241022,2024-10-22,FND0042,PAR00172,CUAD012,PROD028,LC-2024-008157,2024,16384.48,1107.18,409.61,11731.08
8171,20240903,2024-09-03,FND0043,PAR00173,CUAD004,PROD028,LC-2024-008171,2024,5547.31,269.09,62.39,5359.84
8188,20240821,2024-08-21,FND0043,PAR00174,CUAD014,PROD028,LC-2024-008188,2024,5036.6,194.78,44.8,3181.17
8198,20241120,2024-11-20,FND0043,PAR00174,CUAD009,PROD028,LC-2024-008198,2024,2558.87,112.86,28.02,1720.12
8204,20240925,2024-09-25,FND0043,PAR00175,CUAD018,PROD028,LC-2024-008204,2024,5131.48,189.66,98.09,4785.91
8222,20240706,2024-07-06,FND0044,PAR00177,CUAD007,PROD029,LC-2024-008222,2024,14119.2,951.93,169.9,12205.03
8241,20240516,2024-05-16,FND0044,PAR00178,CUAD008,PROD029,LC-2024-008241,2024,3650.41,243.11,40.78,2969.31
8243,20240607,2024-06-07,FND0044,PAR00178,CUAD018,PROD029,LC-2024-008243,2024,2551.33,133.62,25.83,1846.29
8251,20240820,2024-08-20,FND0044,PAR00178,CUAD015,PROD029,LC-2024-008251,2024,8660.36,402.25,67.86,5407.76
8252,20240826,2024-08-26,FND0044,PAR00178,CUAD001,PROD029,LC-2024-008252,2024,4446.97,160.99,52.03,3451.67
8256,20240927,2024-09-27,FND0044,PAR00178,CUAD005,PROD029,LC-2024-008256,2024,10903.07,580.55,106.83,8914.29
8261,20241118,2024-11-18,FND0044,PAR00178,CUAD017,PROD029,LC-2024-008261,2024,3376.38,193.95,34.58,2348.93
8270,20240506,2024-05-06,FND0045,PAR00180,CUAD001,PROD030,LC-2024-008270,2024,17462.3,752.56,319.13,13678.69
8273,20240624,2024-06-24,FND0045,PAR00180,CUAD009,PROD030,LC-2024-008273,2024,14053.66,407.93,193.37,14994.68
8277,20240725,2024-07-25,FND0045,PAR00180,CUAD014,PROD030,LC-2024-008277,2024,5808.59,464.33,64.21,5210.63
8283,20240913,2024-09-13,FND0045,PAR00180,CUAD004,PROD030,LC-2024-008283,2024,13321.54,1228.94,173.65,10898.39
8292,20241202,2024-12-02,FND0045,PAR00180,CUAD001,PROD030,LC-2024-008292,2024,13441.0,514.34,181.3,10931.16
8299,20240718,2024-07-18,FND0045,PAR00181,CUAD014,PROD030,LC-2024-008299,2024,14667.49,1197.57,157.94,9674.32
8311,20240124,2024-01-24,FND0045,PAR00182,CUAD006,PROD030,LC-2024-008311,2024,12957.46,1039.94,172.26,8788.17
8315,20240608,2024-06-08,FND0045,PAR00182,CUAD001,PROD030,LC-2024-008315,2024,6949.71,384.08,62.71,4670.73
